
---- CODIGOS SHANNON FANO ----

CARACTER -----     PROBABILIDAD     ------     CODIGO     -----     INFORMACION     -----     ENTROPIA TOTAL     -----     LONG MEDIA     ----     RENDIMIENTO     --- REDUNDANCIA

- que -			0,058				00000 			 4,118			 9,228				 9,307			 0,992		 0,008
- Vélez -			0,000				1100110101001 			 12,885				- 					- 
- legua -			0,000				1100110101010 			 12,885				- 					- 
- estaba. -			0,000				1100110101011 			 12,885				- 					- 
- Algunos -			0,000				1100110101100 			 12,885				- 					- 
- ciudad, -			0,000				1100110101101 			 12,885				- 					- 
- diciéndoles -			0,000				110011010111 			 12,885				- 					- 
- habíamos -			0,000				1100110110000 			 12,885				- 					- 
- tío -			0,000				1100110110001 			 12,885				- 					- 
- cristiano. -			0,000				1100110110010 			 12,885				- 					- 
- libres, -			0,000				1100110110011 			 12,885				- 					- 
- unos -			0,000				1100110110100 			 12,885				- 					- 
- punto, -			0,000				1100110110101 			 12,885				- 					- 
- cansancio -			0,000				110011011011 			 12,885				- 					- 
- rostro -			0,000				1100110111000 			 12,885				- 					- 
- tales -			0,000				1100110111001 			 12,885				- 					- 
- visto. -			0,000				1100110111010 			 12,885				- 					- 
- Marién. -			0,000				1100110111011 			 12,885				- 					- 
- pudo -			0,000				1100110111100 			 12,885				- 					- 
- fueran -			0,000				1100110111101 			 12,885				- 					- 
- dellas -			0,000				110011011111 			 12,885				- 					- 
- imágenes -			0,000				1100111000000 			 12,885				- 					- 
- pueblo; -			0,000				1100111000001 			 12,885				- 					- 
- reducirse -			0,000				1100111000010 			 12,885				- 					- 
- gremio -			0,000				1100111000011 			 12,885				- 					- 
- solos -			0,000				1100111000100 			 12,885				- 					- 
- esposo, -			0,000				1100111000101 			 12,885				- 					- 
- ventura -			0,000				1100111000110 			 12,885				- 					- 
- compañero -			0,000				1100111000111 			 12,885				- 					- 
- La -			0,000				1100111001000 			 12,885				- 					- 
- paciencia -			0,000				1100111001001 			 12,885				- 					- 
- lleva -			0,000				1100111001010 			 12,885				- 					- 
- consigo -			0,000				1100111001011 			 12,885				- 					- 
- suyo -			0,000				1100111001100 			 12,885				- 					- 
- mía -			0,000				1100111001101 			 12,885				- 					- 
- más, -			0,000				110011100111 			 12,885				- 					- 
- quitado -			0,000				1100111010000 			 12,885				- 					- 
- cierto, -			0,000				1100111010001 			 12,885				- 					- 
- contado -			0,000				1100111010010 			 12,885				- 					- 
- accidentes -			0,000				1100111010011 			 12,885				- 					- 
- mañana -			0,000				1100111010100 			 12,885				- 					- 
- ofrecieron -			0,000				1100111010101 			 12,885				- 					- 
- Fernando -			0,000				1100111010110 			 12,885				- 					- 
- volverse -			0,000				1100111010111 			 12,885				- 					- 
- haría -			0,000				1100111011000 			 12,885				- 					- 
- pudiese -			0,000				1100111011001 			 12,885				- 					- 
- faltar -			0,000				1100111011010 			 12,885				- 					- 
- debe -			0,000				1100111011011 			 12,885				- 					- 
- marido -			0,000				1100111011100 			 12,885				- 					- 
- merced. -			0,000				1100111011101 			 12,885				- 					- 
- oficio -			0,000				110011101111 			 12,885				- 					- 
- cargo -			0,000				1100111100000 			 12,885				- 					- 
- dicho. -			0,000				1100111100001 			 12,885				- 					- 
- camino, -			0,000				1100111100010 			 12,885				- 					- 
- admiración -			0,000				1100111100011 			 12,885				- 					- 
- desta -			0,000				1100111100100 			 12,885				- 					- 
- puede -			0,000				1100111100101 			 12,885				- 					- 
- estrecho -			0,000				1100111100110 			 12,885				- 					- 
- traen -			0,000				1100111100111 			 12,885				- 					- 
- letras -			0,000				1100111101000 			 12,885				- 					- 
- deben -			0,000				1100111101001 			 12,885				- 					- 
- dalle -			0,000				1100111101010 			 12,885				- 					- 
- trae -			0,000				1100111101011 			 12,885				- 					- 
- hallará -			0,000				1100111101100 			 12,885				- 					- 
- propósito, -			0,000				1100111101101 			 12,885				- 					- 
- hallar -			0,000				110011110111 			 12,885				- 					- 
- ningunas -			0,000				1100111110000 			 12,885				- 					- 
- ventera -			0,000				1100111110001 			 12,885				- 					- 
- venido -			0,000				1100111110010 			 12,885				- 					- 
- ofrecimientos. -			0,000				1100111110011 			 12,885				- 					- 
- entró -			0,000				1100111110100 			 12,885				- 					- 
- confuso, -			0,000				1100111110101 			 12,885				- 					- 
- veía -			0,000				110011111011 			 12,885				- 					- 
- principal -			0,000				1100111111000 			 12,885				- 					- 
- estaba; -			0,000				1100111111001 			 12,885				- 					- 
- comodidad -			0,000				1100111111010 			 12,885				- 					- 
- fuera, -			0,000				1100111111011 			 12,885				- 					- 
- traía, -			0,000				1100111111100 			 12,885				- 					- 
- corazón -			0,000				1100111111101 			 12,885				- 					- 
- era. -			0,000				110011111111 			 12,885				- 					- 
- oído -			0,000				1101000000000 			 12,885				- 					- 
- seguido -			0,000				1101000000001 			 12,885				- 					- 
- llamando -			0,000				1101000000010 			 12,885				- 					- 
- Fernando, -			0,000				1101000000011 			 12,885				- 					- 
- parto -			0,000				1101000000100 			 12,885				- 					- 
- modo -			0,000				1101000000101 			 12,885				- 					- 
- tendría -			0,000				1101000000110 			 12,885				- 					- 
- si, -			0,000				1101000000111 			 12,885				- 					- 
- experiencia -			0,000				1101000001000 			 12,885				- 					- 
- vos, -			0,000				1101000001001 			 12,885				- 					- 
- da -			0,000				1101000001010 			 12,885				- 					- 
- digo -			0,000				1101000001011 			 12,885				- 					- 
- Ya, -			0,000				1101000001100 			 12,885				- 					- 
- aderezada -			0,000				1101000001101 			 12,885				- 					- 
- señoras, -			0,000				110100000111 			 12,885				- 					- 
- merced, -			0,000				1101000010000 			 12,885				- 					- 
- ese -			0,000				1101000010001 			 12,885				- 					- 
- cura- -			0,000				1101000010010 			 12,885				- 					- 
- Pérez -			0,000				1101000010011 			 12,885				- 					- 
- montañas -			0,000				1101000010100 			 12,885				- 					- 
- verdadero -			0,000				1101000010101 			 12,885				- 					- 
- dividido -			0,000				1101000010110 			 12,885				- 					- 
- hacienda -			0,000				1101000010111 			 12,885				- 					- 
- hijos -			0,000				1101000011000 			 12,885				- 					- 
- sucedido -			0,000				1101000011001 			 12,885				- 					- 
- subió -			0,000				1101000011010 			 12,885				- 					- 
- fortuna -			0,000				1101000011011 			 12,885				- 					- 
- después, -			0,000				1101000011100 			 12,885				- 					- 
- diferentes -			0,000				1101000011101 			 12,885				- 					- 
- camaradas -			0,000				110100001111 			 12,885				- 					- 
- Desde -			0,000				1101000100000 			 12,885				- 					- 
- casos -			0,000				1101000100001 			 12,885				- 					- 
- prosiguiendo -			0,000				1101000100010 			 12,885				- 					- 
- cura, -			0,000				1101000100011 			 12,885				- 					- 
- brevedad -			0,000				1101000100100 			 12,885				- 					- 
- sucedido; -			0,000				1101000100101 			 12,885				- 					- 
- despojaron -			0,000				1101000100110 			 12,885				- 					- 
- pobreza -			0,000				1101000100111 			 12,885				- 					- 
- sabido -			0,000				1101000101000 			 12,885				- 					- 
- movimientos -			0,000				1101000101001 			 12,885				- 					- 
- llegado -			0,000				1101000101010 			 12,885				- 					- 
- fin -			0,000				1101000101011 			 12,885				- 					- 
- agua, -			0,000				1101000101100 			 12,885				- 					- 
- contado, -			0,000				1101000101101 			 12,885				- 					- 
- parte, -			0,000				110100010111 			 12,885				- 					- 
- contra -			0,000				1101000110000 			 12,885				- 					- 
- salen -			0,000				1101000110001 			 12,885				- 					- 
- valeroso -			0,000				1101000110010 			 12,885				- 					- 
- fuerte -			0,000				1101000110011 			 12,885				- 					- 
- escogió -			0,000				1101000110100 			 12,885				- 					- 
- honroso -			0,000				1101000110101 			 12,885				- 					- 
- caminos -			0,000				110100011011 			 12,885				- 					- 
- conseja -			0,000				1101000111000 			 12,885				- 					- 
- diligencia -			0,000				1101000111001 			 12,885				- 					- 
- satisfecho -			0,000				1101000111010 			 12,885				- 					- 
- ansimesmo -			0,000				1101000111011 			 12,885				- 					- 
- autoridad -			0,000				1101000111100 			 12,885				- 					- 
- muriendo, -			0,000				1101000111101 			 12,885				- 					- 
- hijo -			0,000				110100011111 			 12,885				- 					- 
- oraciones -			0,000				1101001000000 			 12,885				- 					- 
- trabajos -			0,000				1101001000001 			 12,885				- 					- 
- noticia -			0,000				1101001000010 			 12,885				- 					- 
- tuviera -			0,000				1101001000011 			 12,885				- 					- 
- aguardar -			0,000				1101001000100 			 12,885				- 					- 
- será -			0,000				1101001000101 			 12,885				- 					- 
- viaje -			0,000				1101001000110 			 12,885				- 					- 
- Berbería; -			0,000				1101001000111 			 12,885				- 					- 
- ¡Oh -			0,000				1101001001000 			 12,885				- 					- 
- dado, -			0,000				1101001001001 			 12,885				- 					- 
- tenían -			0,000				1101001001010 			 12,885				- 					- 
- levantó -			0,000				1101001001011 			 12,885				- 					- 
- mesa, -			0,000				1101001001100 			 12,885				- 					- 
- entrando -			0,000				1101001001101 			 12,885				- 					- 
- vinieron -			0,000				110100100111 			 12,885				- 					- 
- Luscinda, -			0,000				1101001010000 			 12,885				- 					- 
- Dorotea -			0,000				1101001010001 			 12,885				- 					- 
- esperando -			0,000				1101001010010 			 12,885				- 					- 
- Los -			0,000				1101001010011 			 12,885				- 					- 
- estrecheza -			0,000				1101001010100 			 12,885				- 					- 
- vos -			0,000				1101001010101 			 12,885				- 					- 
- pecho. -			0,000				1101001010110 			 12,885				- 					- 
- ambas -			0,000				1101001010111 			 12,885				- 					- 
- acabó -			0,000				1101001011000 			 12,885				- 					- 
- conocer -			0,000				1101001011001 			 12,885				- 					- 
- Las -			0,000				1101001011010 			 12,885				- 					- 
- creo -			0,000				1101001011011 			 12,885				- 					- 
- breves -			0,000				1101001011100 			 12,885				- 					- 
- razones, -			0,000				1101001011101 			 12,885				- 					- 
- mostraron -			0,000				110100101111 			 12,885				- 					- 
- puesta -			0,000				1101001100000 			 12,885				- 					- 
- abrazó -			0,000				1101001100001 			 12,885				- 					- 
- todos. -			0,000				1101001100010 			 12,885				- 					- 
- considerando -			0,000				1101001100011 			 12,885				- 					- 
- extraños -			0,000				1101001100100 			 12,885				- 					- 
- Allí -			0,000				1101001100101 			 12,885				- 					- 
- hallazgo -			0,000				1101001100110 			 12,885				- 					- 
- pudiese, -			0,000				1101001100111 			 12,885				- 					- 
- viniese -			0,000				1101001101000 			 12,885				- 					- 
- hallarse -			0,000				1101001101001 			 12,885				- 					- 
- bautismo -			0,000				1101001101010 			 12,885				- 					- 
- llevaba, -			0,000				1101001101011 			 12,885				- 					- 
- Sevilla -			0,000				1101001101100 			 12,885				- 					- 
- incomodidad -			0,000				1101001101101 			 12,885				- 					- 
- partes -			0,000				110100110111 			 12,885				- 					- 
- guardia -			0,000				1101001110000 			 12,885				- 					- 
- andante -			0,000				1101001110001 			 12,885				- 					- 
- Quijote, -			0,000				1101001110010 			 12,885				- 					- 
- Sólo -			0,000				1101001110011 			 12,885				- 					- 
- adelante -			0,000				1101001110100 			 12,885				- 					- 
- salió -			0,000				1101001110101 			 12,885				- 					- 
- castillo, -			0,000				110100111011 			 12,885				- 					- 
- Sucedió, -			0,000				1101001111000 			 12,885				- 					- 
- oídos -			0,000				1101001111001 			 12,885				- 					- 
- damas -			0,000				1101001111010 			 12,885				- 					- 
- obligó -			0,000				1101001111011 			 12,885				- 					- 
- atento -			0,000				1101001111100 			 12,885				- 					- 
- estaba, -			0,000				1101001111101 			 12,885				- 					- 
- cuyo -			0,000				110100111111 			 12,885				- 					- 
- ansí -			0,000				1101010000000 			 12,885				- 					- 
- imaginar -			0,000				1101010000001 			 12,885				- 					- 
- sola, -			0,000				1101010000010 			 12,885				- 					- 
- puerta -			0,000				1101010000011 			 12,885				- 					- 
- -Ya -			0,000				1101010000100 			 12,885				- 					- 
- Cardenio, -			0,000				1101010000101 			 12,885				- 					- 
- poniendo -			0,000				1101010000110 			 12,885				- 					- 
- atención -			0,000				1101010000111 			 12,885				- 					- 
- posible, -			0,000				1101010001000 			 12,885				- 					- 
- cantaba -			0,000				1101010001001 			 12,885				- 					- 
- esto: -			0,000				1101010001010 			 12,885				- 					- 
- 40: -			0,000				1101010001011 			 13,885				- 					- 
- historia -			0,000				11010100011000 			 13,885				- 					- 
- Almas -			0,000				11010100011001 			 13,885				- 					- 
- dichosas -			0,000				11010100011010 			 13,885				- 					- 
- mortal -			0,000				11010100011011 			 13,885				- 					- 
- velo -			0,000				11010100011100 			 13,885				- 					- 
- exentas, -			0,000				11010100011101 			 13,885				- 					- 
- obrastes, -			0,000				1101010001111 			 13,885				- 					- 
- levantastes, -			0,000				11010100100000 			 13,885				- 					- 
- ardiendo -			0,000				11010100100001 			 13,885				- 					- 
- ira -			0,000				11010100100010 			 13,885				- 					- 
- celo, -			0,000				11010100100011 			 13,885				- 					- 
- ejercitastes, -			0,000				11010100100100 			 13,885				- 					- 
- propia -			0,000				11010100100101 			 13,885				- 					- 
- sangre -			0,000				11010100100110 			 13,885				- 					- 
- ajena -			0,000				11010100100111 			 13,885				- 					- 
- colorastes -			0,000				11010100101000 			 13,885				- 					- 
- vecino -			0,000				11010100101001 			 13,885				- 					- 
- arenoso -			0,000				11010100101010 			 13,885				- 					- 
- faltó -			0,000				11010100101011 			 13,885				- 					- 
- cansados -			0,000				11010100101100 			 13,885				- 					- 
- brazos, -			0,000				11010100101101 			 13,885				- 					- 
- vencidos, -			0,000				1101010010111 			 13,885				- 					- 
- llevan -			0,000				11010100110000 			 13,885				- 					- 
- vitoria. -			0,000				11010100110001 			 13,885				- 					- 
- mortal, -			0,000				11010100110010 			 13,885				- 					- 
- caída -			0,000				11010100110011 			 13,885				- 					- 
- muro -			0,000				11010100110100 			 13,885				- 					- 
- hierro, -			0,000				11010100110101 			 13,885				- 					- 
- adquiriendo -			0,000				1101010011011 			 13,885				- 					- 
- da, -			0,000				11010100111000 			 13,885				- 					- 
- -Desa -			0,000				11010100111001 			 13,885				- 					- 
- cautivo. -			0,000				11010100111010 			 13,885				- 					- 
- caballero-, -			0,000				11010100111011 			 13,885				- 					- 
- estéril, -			0,000				11010100111100 			 13,885				- 					- 
- derribada, -			0,000				11010100111101 			 13,885				- 					- 
- terrones -			0,000				1101010011111 			 13,885				- 					- 
- echados, -			0,000				11010101000000 			 13,885				- 					- 
- santas -			0,000				11010101000001 			 13,885				- 					- 
- vivas -			0,000				11010101000010 			 13,885				- 					- 
- morada, -			0,000				11010101000011 			 13,885				- 					- 
- vano, -			0,000				11010101000100 			 13,885				- 					- 
- ejercitada -			0,000				11010101000101 			 13,885				- 					- 
- esforzados, -			0,000				11010101000110 			 13,885				- 					- 
- cansados, -			0,000				11010101000111 			 13,885				- 					- 
- filo -			0,000				11010101001000 			 13,885				- 					- 
- espada. -			0,000				11010101001001 			 13,885				- 					- 
- continuo -			0,000				11010101001010 			 13,885				- 					- 
- memorias -			0,000				11010101001011 			 13,885				- 					- 
- lamentables -			0,000				11010101001100 			 13,885				- 					- 
- pasados -			0,000				11010101001101 			 13,885				- 					- 
- siglos -			0,000				1101010100111 			 13,885				- 					- 
- presentes. -			0,000				11010101010000 			 13,885				- 					- 
- justas -			0,000				11010101010001 			 13,885				- 					- 
- duro -			0,000				11010101010010 			 13,885				- 					- 
- seno -			0,000				11010101010011 			 13,885				- 					- 
- subido, -			0,000				11010101010100 			 13,885				- 					- 
- sostuvo -			0,000				11010101010101 			 13,885				- 					- 
- valientes. -			0,000				11010101010110 			 13,885				- 					- 
- parecieron -			0,000				11010101010111 			 13,885				- 					- 
- sonetos, -			0,000				11010101011000 			 13,885				- 					- 
- alegré -			0,000				11010101011001 			 13,885				- 					- 
- dieron, -			0,000				11010101011010 			 13,885				- 					- 
- -Rendidos, -			0,000				11010101011011 			 13,885				- 					- 
- desmantelar -			0,000				11010101011100 			 13,885				- 					- 
- (porque -			0,000				11010101011101 			 13,885				- 					- 
- tierra), -			0,000				1101010101111 			 13,885				- 					- 
- trabajo, -			0,000				11010101100000 			 13,885				- 					- 
- minaron -			0,000				11010101100001 			 13,885				- 					- 
- partes; -			0,000				11010101100010 			 13,885				- 					- 
- volar -			0,000				11010101100011 			 13,885				- 					- 
- murallas -			0,000				11010101100100 			 13,885				- 					- 
- viejas, -			0,000				11010101100101 			 13,885				- 					- 
- fortificación -			0,000				11010101100110 			 13,885				- 					- 
- Fratín, -			0,000				11010101100111 			 13,885				- 					- 
- armada -			0,000				11010101101000 			 13,885				- 					- 
- Constantinopla -			0,000				11010101101001 			 13,885				- 					- 
- triunfante -			0,000				11010101101010 			 13,885				- 					- 
- vencedora, -			0,000				11010101101011 			 13,885				- 					- 
- meses -			0,000				11010101101100 			 13,885				- 					- 
- murió -			0,000				11010101101101 			 13,885				- 					- 
- Uchalí -			0,000				1101010110111 			 13,885				- 					- 
- Fartax, -			0,000				11010101110000 			 13,885				- 					- 
- turquesca -			0,000				11010101110001 			 13,885				- 					- 
- tiñoso, -			0,000				11010101110010 			 13,885				- 					- 
- costumbre -			0,000				11010101110011 			 13,885				- 					- 
- nombres -			0,000				11010101110100 			 13,885				- 					- 
- tengan, -			0,000				11010101110101 			 13,885				- 					- 
- virtud -			0,000				1101010111011 			 13,885				- 					- 
- haya; -			0,000				11010101111000 			 13,885				- 					- 
- apellidos -			0,000				11010101111001 			 13,885				- 					- 
- linajes -			0,000				11010101111010 			 13,885				- 					- 
- decienden -			0,000				11010101111011 			 13,885				- 					- 
- Otomana, -			0,000				11010101111100 			 13,885				- 					- 
- toman -			0,000				11010101111101 			 13,885				- 					- 
- apellido -			0,000				1101010111111 			 13,885				- 					- 
- tachas -			0,000				11010110000000 			 13,885				- 					- 
- cuerno, -			0,000				11010110000001 			 13,885				- 					- 
- virtudes -			0,000				11010110000010 			 13,885				- 					- 
- ánimo. -			0,000				11010110000011 			 13,885				- 					- 
- Tiñoso -			0,000				11010110000100 			 13,885				- 					- 
- bogó -			0,000				11010110000101 			 13,885				- 					- 
- Señor, -			0,000				11010110000110 			 13,885				- 					- 
- catorce -			0,000				11010110000111 			 13,885				- 					- 
- edad -			0,000				11010110001000 			 13,885				- 					- 
- renegó, -			0,000				11010110001001 			 13,885				- 					- 
- despecho -			0,000				11010110001010 			 13,885				- 					- 
- bofetón, -			0,000				11010110001011 			 13,885				- 					- 
- poderse -			0,000				11010110001100 			 13,885				- 					- 
- vengar -			0,000				11010110001101 			 13,885				- 					- 
- fe; -			0,000				1101011000111 			 13,885				- 					- 
- valor, -			0,000				11010110010000 			 13,885				- 					- 
- torpes -			0,000				11010110010001 			 13,885				- 					- 
- privados -			0,000				11010110010010 			 13,885				- 					- 
- Turco -			0,000				11010110010011 			 13,885				- 					- 
- suben, -			0,000				11010110010100 			 13,885				- 					- 
- general -			0,000				11010110010101 			 13,885				- 					- 
- tercero -			0,000				11010110010110 			 13,885				- 					- 
- señorío. -			0,000				11010110010111 			 13,885				- 					- 
- Era -			0,000				11010110011000 			 13,885				- 					- 
- calabrés -			0,000				11010110011001 			 13,885				- 					- 
- nación, -			0,000				11010110011010 			 13,885				- 					- 
- moralmente -			0,000				11010110011011 			 13,885				- 					- 
- trataba -			0,000				11010110011100 			 13,885				- 					- 
- humanidad -			0,000				11010110011101 			 13,885				- 					- 
- llego -			0,000				1101011001111 			 13,885				- 					- 
- mil, -			0,000				11010110100000 			 13,885				- 					- 
- muerte, -			0,000				11010110100001 			 13,885				- 					- 
- repartieron, -			0,000				11010110100010 			 13,885				- 					- 
- testamento, -			0,000				11010110100011 			 13,885				- 					- 
- heredero -			0,000				11010110100100 			 13,885				- 					- 
- cuantos -			0,000				11010110100101 			 13,885				- 					- 
- mueren -			0,000				11010110100110 			 13,885				- 					- 
- entra -			0,000				11010110100111 			 13,885				- 					- 
- deja -			0,000				11010110101000 			 13,885				- 					- 
- difunto) -			0,000				11010110101001 			 13,885				- 					- 
- renegados; -			0,000				11010110101010 			 13,885				- 					- 
- cupe -			0,000				11010110101011 			 13,885				- 					- 
- veneciano -			0,000				11010110101100 			 13,885				- 					- 
- grumete -			0,000				11010110101101 			 13,885				- 					- 
- nave, -			0,000				1101011010111 			 13,885				- 					- 
- cautivó -			0,000				11010110110000 			 13,885				- 					- 
- regalados -			0,000				11010110110001 			 13,885				- 					- 
- garzones -			0,000				11010110110010 			 13,885				- 					- 
- suyos, -			0,000				11010110110011 			 13,885				- 					- 
- cruel -			0,000				11010110110100 			 13,885				- 					- 
- Llamábase -			0,000				11010110110101 			 13,885				- 					- 
- Azán -			0,000				1101011011011 			 13,885				- 					- 
- Agá, -			0,000				11010110111000 			 13,885				- 					- 
- Argel; -			0,000				11010110111001 			 13,885				- 					- 
- pensase -			0,000				11010110111010 			 13,885				- 					- 
- desdichado -			0,000				11010110111011 			 13,885				- 					- 
- favorable -			0,000				11010110111100 			 13,885				- 					- 
- probado -			0,000				11010110111101 			 13,885				- 					- 
- maneras -			0,000				1101011011111 			 13,885				- 					- 
- huirme, -			0,000				11010111000000 			 13,885				- 					- 
- ventura; -			0,000				11010111000001 			 13,885				- 					- 
- desamparó -			0,000				11010111000010 			 13,885				- 					- 
- fabricaba, -			0,000				11010111000011 			 13,885				- 					- 
- correspondía -			0,000				11010111000100 			 13,885				- 					- 
- intención, -			0,000				11010111000101 			 13,885				- 					- 
- abandonarme, -			0,000				11010111000110 			 13,885				- 					- 
- fingía -			0,000				11010111000111 			 13,885				- 					- 
- sustentase, -			0,000				11010111001000 			 13,885				- 					- 
- débil -			0,000				11010111001001 			 13,885				- 					- 
- flaca. -			0,000				11010111001010 			 13,885				- 					- 
- entretenía -			0,000				11010111001011 			 13,885				- 					- 
- encerrado -			0,000				11010111001100 			 13,885				- 					- 
- encierran -			0,000				11010111001101 			 13,885				- 					- 
- particulares, -			0,000				1101011100111 			 13,885				- 					- 
- almacén, -			0,000				11010111010000 			 13,885				- 					- 
- concejo, -			0,000				11010111010001 			 13,885				- 					- 
- obras -			0,000				11010111010010 			 13,885				- 					- 
- públicas -			0,000				11010111010011 			 13,885				- 					- 
- oficios, -			0,000				11010111010100 			 13,885				- 					- 
- dificultosa -			0,000				11010111010101 			 13,885				- 					- 
- particular, -			0,000				11010111010110 			 13,885				- 					- 
- tengan. -			0,000				11010111010111 			 13,885				- 					- 
- baños, -			0,000				11010111011000 			 13,885				- 					- 
- particulares -			0,000				11010111011001 			 13,885				- 					- 
- pueblo, -			0,000				11010111011010 			 13,885				- 					- 
- holgados -			0,000				11010111011011 			 13,885				- 					- 
- seguros -			0,000				11010111011100 			 13,885				- 					- 
- venga -			0,000				11010111011101 			 13,885				- 					- 
- También -			0,000				1101011101111 			 13,885				- 					- 
- chusma, -			0,000				11010111100000 			 13,885				- 					- 
- tarda -			0,000				11010111100001 			 13,885				- 					- 
- hacerles -			0,000				11010111100010 			 13,885				- 					- 
- escriban -			0,000				11010111100011 			 13,885				- 					- 
- ahínco, -			0,000				11010111100100 			 13,885				- 					- 
- trabajar -			0,000				11010111100101 			 13,885				- 					- 
- leña -			0,000				11010111100110 			 13,885				- 					- 
- trabajo. -			0,000				11010111100111 			 13,885				- 					- 
- Yo, -			0,000				11010111101000 			 13,885				- 					- 
- posibilidad -			0,000				11010111101001 			 13,885				- 					- 
- aprovechó -			0,000				11010111101010 			 13,885				- 					- 
- número -			0,000				11010111101011 			 13,885				- 					- 
- Pusiéronme -			0,000				11010111101100 			 13,885				- 					- 
- cadena, -			0,000				11010111101101 			 13,885				- 					- 
- guardarme -			0,000				1101011110111 			 13,885				- 					- 
- señalados -			0,000				11010111110000 			 13,885				- 					- 
- tenidos -			0,000				11010111110001 			 13,885				- 					- 
- hambre -			0,000				11010111110010 			 13,885				- 					- 
- desnudez -			0,000				11010111110011 			 13,885				- 					- 
- fatigarnos -			0,000				11010111110100 			 13,885				- 					- 
- siempre, -			0,000				11010111110101 			 13,885				- 					- 
- vistas -			0,000				1101011111011 			 13,885				- 					- 
- crueldades -			0,000				11010111111000 			 13,885				- 					- 
- usaba -			0,000				11010111111001 			 13,885				- 					- 
- Cada -			0,000				11010111111010 			 13,885				- 					- 
- ahorcaba -			0,000				11010111111011 			 13,885				- 					- 
- empalaba -			0,000				11010111111100 			 13,885				- 					- 
- éste, -			0,000				11010111111101 			 13,885				- 					- 
- desorejaba -			0,000				1101011111111 			 13,885				- 					- 
- aquél; -			0,000				11011000000000 			 13,885				- 					- 
- ocasión, -			0,000				11011000000001 			 13,885				- 					- 
- conocían -			0,000				11011000000010 			 13,885				- 					- 
- hacerlo, -			0,000				11011000000011 			 13,885				- 					- 
- condición -			0,000				11011000000100 			 13,885				- 					- 
- homicida -			0,000				11011000000101 			 13,885				- 					- 
- género -			0,000				11011000000110 			 13,885				- 					- 
- humano. -			0,000				11011000000111 			 13,885				- 					- 
- Solo -			0,000				11011000001000 			 13,885				- 					- 
- libró -			0,000				11011000001001 			 13,885				- 					- 
- español -			0,000				11011000001010 			 13,885				- 					- 
- Saavedra, -			0,000				11011000001011 			 13,885				- 					- 
- quedarán -			0,000				11011000001100 			 13,885				- 					- 
- gentes -			0,000				11011000001101 			 13,885				- 					- 
- palo, -			0,000				1101100000111 			 13,885				- 					- 
- dar, -			0,000				11011000010000 			 13,885				- 					- 
- empalado, -			0,000				11011000010001 			 13,885				- 					- 
- temió -			0,000				11011000010010 			 13,885				- 					- 
- vez; -			0,000				11011000010011 			 13,885				- 					- 
- entreteneros -			0,000				11011000010100 			 13,885				- 					- 
- admiraros -			0,000				11011000010101 			 13,885				- 					- 
- harto -			0,000				11011000010110 			 13,885				- 					- 
- cuento -			0,000				11011000010111 			 13,885				- 					- 
- historia. -			0,000				11011000011000 			 13,885				- 					- 
- encima -			0,000				11011000011001 			 13,885				- 					- 
- patio -			0,000				11011000011010 			 13,885				- 					- 
- caían -			0,000				11011000011011 			 13,885				- 					- 
- ventanas -			0,000				11011000011100 			 13,885				- 					- 
- agujeros -			0,000				11011000011101 			 13,885				- 					- 
- ventanas, -			0,000				1101100001111 			 13,885				- 					- 
- éstas -			0,000				11011000100000 			 13,885				- 					- 
- cubrían -			0,000				11011000100001 			 13,885				- 					- 
- celosías -			0,000				11011000100010 			 13,885				- 					- 
- espesas -			0,000				11011000100011 			 13,885				- 					- 
- apretadas. -			0,000				11011000100100 			 13,885				- 					- 
- Acaeció, -			0,000				11011000100101 			 13,885				- 					- 
- terrado -			0,000				11011000100110 			 13,885				- 					- 
- pruebas -			0,000				11011000100111 			 13,885				- 					- 
- saltar -			0,000				11011000101000 			 13,885				- 					- 
- entretener -			0,000				11011000101001 			 13,885				- 					- 
- solos, -			0,000				11011000101010 			 13,885				- 					- 
- trabajar, -			0,000				11011000101011 			 13,885				- 					- 
- cerradas -			0,000				11011000101100 			 13,885				- 					- 
- ventanillas -			0,000				11011000101101 			 13,885				- 					- 
- remate -			0,000				1101100010111 			 13,885				- 					- 
- della -			0,000				11011000110000 			 13,885				- 					- 
- atado, -			0,000				11011000110001 			 13,885				- 					- 
- blandeando -			0,000				11011000110010 			 13,885				- 					- 
- moviéndose, -			0,000				11011000110011 			 13,885				- 					- 
- tomarla. -			0,000				11011000110100 			 13,885				- 					- 
- Miramos -			0,000				11011000110101 			 13,885				- 					- 
- soltaban, -			0,000				1101100011011 			 13,885				- 					- 
- hacían; -			0,000				11011000111000 			 13,885				- 					- 
- alzaron -			0,000				11011000111001 			 13,885				- 					- 
- movieron -			0,000				11011000111010 			 13,885				- 					- 
- lados, -			0,000				11011000111011 			 13,885				- 					- 
- dijeran -			0,000				11011000111100 			 13,885				- 					- 
- Volvióse -			0,000				11011000111101 			 13,885				- 					- 
- tornáronla -			0,000				1101100011111 			 13,885				- 					- 
- bajar -			0,000				11011001000000 			 13,885				- 					- 
- Fue -			0,000				11011001000001 			 13,885				- 					- 
- sucedióle -			0,000				11011001000010 			 13,885				- 					- 
- tercero, -			0,000				11011001000011 			 13,885				- 					- 
- avínole -			0,000				11011001000100 			 13,885				- 					- 
